#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-19 00:00:00-05:00 2017-04-20 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-19 01:55,M,M,M,360.00,12.00,M,30.03,M,10.00,M,BKN,M,M,M,6000.00,M,M,M,M,KAMW 190655Z AUTO 36012KT 10SM BKN060 A3003 RMK MADISHF
AMW,2017-04-19 02:00,M,M,M,10.00,10.00,M,30.03,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KAMW 190700Z AUTO 01010KT 10SM BKN065 A3003 RMK MADISHF
AMW,2017-04-19 02:05,M,M,M,20.00,8.00,M,30.02,M,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,KAMW 190705Z AUTO 02008KT 10SM BKN065 A3002 RMK MADISHF
AMW,2017-04-19 02:10,M,M,M,20.00,11.00,M,30.02,M,9.00,M,BKN,M,M,M,6500.00,M,M,M,M,KAMW 190710Z AUTO 02011KT 9SM BKN065 A3002 RMK MADISHF
AMW,2017-04-19 02:15,M,M,M,20.00,9.00,M,30.02,M,8.00,M,BKN,M,M,M,6500.00,M,M,M,M,KAMW 190715Z AUTO 02009KT 8SM BKN065 A3002 RMK MADISHF
AMW,2017-04-19 02:20,M,M,M,20.00,10.00,M,30.03,M,9.00,M,OVC,M,M,M,6500.00,M,M,M,M,KAMW 190720Z AUTO 02010KT 9SM OVC065 A3003 RMK MADISHF
AMW,2017-04-19 02:25,M,M,M,10.00,11.00,M,30.03,M,9.00,M,OVC,M,M,M,6500.00,M,M,M,M,KAMW 190725Z AUTO 01011KT 9SM OVC065 A3003 RMK MADISHF
AMW,2017-04-19 02:30,M,M,M,10.00,10.00,M,30.02,M,9.00,M,BKN,M,M,M,7000.00,M,M,M,M,KAMW 190730Z AUTO 01010KT 9SM BKN070 A3002 RMK MADISHF
AMW,2017-04-19 02:35,M,M,M,30.00,7.00,M,30.02,M,9.00,M,BKN,M,M,M,7000.00,M,M,M,M,KAMW 190735Z AUTO 03007KT 9SM BKN070 A3002 RMK MADISHF
AMW,2017-04-19 02:40,M,M,M,30.00,9.00,M,30.02,M,9.00,M,BKN,M,M,M,7000.00,M,M,M,M,KAMW 190740Z AUTO 03009KT 9SM BKN070 A3002 RMK MADISHF
AMW,2017-04-19 02:45,M,M,M,20.00,10.00,M,30.01,M,9.00,M,SCT,M,M,M,7000.00,M,M,M,M,KAMW 190745Z AUTO 02010KT 9SM SCT070 A3001 RMK MADISHF
AMW,2017-04-19 02:50,M,M,M,20.00,12.00,M,30.02,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,KAMW 190750Z AUTO 02012KT 10SM SCT070 A3002 RMK MADISHF
AMW,2017-04-19 02:53,52.00,48.90,89.13,20.00,11.00,0.00,30.02,1016.10,9.00,M,FEW,M,M,M,7000.00,M,M,M,M,KAMW 190753Z AUTO 02011KT 9SM FEW070 11/09 A3002 RMK AO2 SLP161 T01110094
AMW,2017-04-19 02:55,M,M,M,10.00,8.00,M,30.02,M,9.00,M,FEW,M,M,M,7000.00,M,M,M,M,KAMW 190755Z AUTO 01008KT 9SM FEW070 A3002 RMK MADISHF
AMW,2017-04-19 03:00,M,M,M,10.00,9.00,M,30.02,M,9.00,M,SCT,M,M,M,6000.00,M,M,M,M,KAMW 190800Z AUTO 01009KT 9SM SCT060 A3002 RMK MADISHF
AMW,2017-04-19 03:05,M,M,M,10.00,10.00,M,30.02,M,9.00,M,SCT,M,M,M,6000.00,M,M,M,M,KAMW 190805Z AUTO 01010KT 9SM SCT060 A3002 RMK MADISHF
AMW,2017-04-19 03:10,M,M,M,20.00,10.00,M,30.02,M,9.00,M,SCT,M,M,M,6000.00,M,M,M,M,KAMW 190810Z AUTO 02010KT 9SM SCT060 A3002 RMK MADISHF
AMW,2017-04-19 03:15,M,M,M,20.00,11.00,M,30.02,M,9.00,M,FEW,M,M,M,6000.00,M,M,M,M,KAMW 190815Z AUTO 02011KT 9SM FEW060 A3002 RMK MADISHF
AMW,2017-04-19 03:20,M,M,M,30.00,10.00,M,30.02,M,8.00,M,FEW,M,M,M,6000.00,M,M,M,M,KAMW 190820Z AUTO 03010KT 8SM FEW060 A3002 RMK MADISHF
AMW,2017-04-19 03:25,M,M,M,30.00,11.00,M,30.02,M,8.00,M,FEW,M,M,M,6000.00,M,M,M,M,KAMW 190825Z AUTO 03011KT 8SM FEW060 A3002 RMK MADISHF
AMW,2017-04-19 03:30,M,M,M,30.00,12.00,M,30.01,M,9.00,M,FEW,M,M,M,6000.00,M,M,M,M,KAMW 190830Z AUTO 03012KT 9SM FEW060 A3001 RMK MADISHF
AMW,2017-04-19 03:35,M,M,M,30.00,7.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190835Z AUTO 03007KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 03:40,M,M,M,30.00,10.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190840Z AUTO 03010KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 03:45,M,M,M,30.00,9.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190845Z AUTO 03009KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 03:50,M,M,M,30.00,9.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190850Z AUTO 03009KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 03:53,50.00,48.00,92.80,30.00,10.00,0.00,30.01,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190853Z AUTO 03010KT 10SM CLR 10/09 A3001 RMK AO2 SLP159 T01000089 50004
AMW,2017-04-19 03:55,M,M,M,30.00,9.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190855Z AUTO 03009KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 04:00,M,M,M,30.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190900Z AUTO 03012KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 04:05,M,M,M,20.00,10.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190905Z AUTO 02010KT 10SM CLR A3001 RMK MADISHF
AMW,2017-04-19 04:10,M,M,M,20.00,10.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190910Z AUTO 02010KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 04:15,M,M,M,20.00,9.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190915Z AUTO 02009KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 04:20,M,M,M,20.00,10.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190920Z AUTO 02010KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 04:25,M,M,M,20.00,9.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190925Z AUTO 02009KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 04:30,M,M,M,30.00,9.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190930Z AUTO 03009KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 04:35,M,M,M,30.00,10.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190935Z AUTO 03010KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 04:40,M,M,M,20.00,8.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190940Z AUTO 02008KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 04:45,M,M,M,20.00,8.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190945Z AUTO 02008KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 04:50,M,M,M,20.00,8.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190950Z AUTO 02008KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 04:53,48.90,46.90,92.77,20.00,9.00,0.00,30.02,1016.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190953Z AUTO 02009KT 10SM CLR 09/08 A3002 RMK AO2 SLP163 T00940083
AMW,2017-04-19 04:55,M,M,M,10.00,9.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 190955Z AUTO 01009KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 05:00,M,M,M,20.00,7.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191000Z AUTO 02007KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 05:05,M,M,M,20.00,7.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191005Z AUTO 02007KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 05:10,M,M,M,20.00,8.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191010Z AUTO 02008KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 05:15,M,M,M,20.00,6.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191015Z AUTO 02006KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 05:20,M,M,M,20.00,7.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191020Z AUTO 02007KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 05:25,M,M,M,20.00,10.00,M,30.03,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191025Z AUTO 02010KT 9SM CLR A3003 RMK MADISHF
AMW,2017-04-19 05:30,M,M,M,20.00,8.00,M,30.02,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191030Z AUTO 02008KT 6SM BR CLR A3002 RMK MADISHF
AMW,2017-04-19 05:35,M,M,M,20.00,11.00,M,30.03,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191035Z AUTO 02011KT 5SM BR CLR A3003 RMK MADISHF
AMW,2017-04-19 05:40,M,M,M,20.00,12.00,M,30.02,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191040Z AUTO 02012KT 5SM BR CLR A3002 RMK MADISHF
AMW,2017-04-19 05:45,M,M,M,30.00,12.00,M,30.02,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191045Z AUTO 03012KT 5SM BR CLR A3002 RMK MADISHF
AMW,2017-04-19 05:50,M,M,M,20.00,11.00,M,30.02,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191050Z AUTO 02011KT 6SM BR CLR A3002 RMK MADISHF
AMW,2017-04-19 05:53,48.00,45.00,89.29,20.00,11.00,0.00,30.02,1016.30,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191053Z AUTO 02011KT 5SM BR CLR 09/07 A3002 RMK AO2 SLP163 T00890072
AMW,2017-04-19 05:55,M,M,M,10.00,9.00,M,30.03,M,5.00,M,FEW,M,M,M,6500.00,M,M,M,BR,KAMW 191055Z AUTO 01009KT 5SM BR FEW065 A3003 RMK MADISHF
AMW,2017-04-19 06:00,M,M,M,360.00,8.00,M,30.03,M,5.00,M,FEW,M,M,M,6500.00,M,M,M,BR,KAMW 191100Z AUTO 36008KT 5SM BR FEW065 A3003 RMK MADISHF
AMW,2017-04-19 06:05,M,M,M,360.00,8.00,M,30.04,M,7.00,M,FEW,M,M,M,6500.00,M,M,M,M,KAMW 191105Z AUTO 36008KT 7SM FEW065 A3004 RMK MADISHF
AMW,2017-04-19 06:10,M,M,M,10.00,8.00,M,30.03,M,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,KAMW 191110Z AUTO 01008KT 10SM FEW065 A3003 RMK MADISHF
AMW,2017-04-19 06:15,M,M,M,10.00,9.00,M,30.04,M,10.00,M,FEW,M,M,M,6500.00,M,M,M,M,KAMW 191115Z AUTO 01009KT 10SM FEW065 A3004 RMK MADISHF
AMW,2017-04-19 06:20,M,M,M,10.00,8.00,M,30.04,M,9.00,M,FEW,M,M,M,6500.00,M,M,M,M,KAMW 191120Z AUTO 01008KT 9SM FEW065 A3004 RMK MADISHF
AMW,2017-04-19 06:25,M,M,M,20.00,8.00,M,30.04,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 191125Z AUTO 02008KT 6SM BR CLR A3004 RMK MADISHF
AMW,2017-04-19 06:30,M,M,M,10.00,6.00,M,30.05,M,5.00,M,SCT,M,M,M,5000.00,M,M,M,BR,KAMW 191130Z AUTO 01006KT 5SM BR SCT050 A3005 RMK MADISHF
AMW,2017-04-19 06:35,M,M,M,20.00,7.00,M,30.05,M,5.00,M,BKN,M,M,M,5000.00,M,M,M,BR,KAMW 191135Z AUTO 02007KT 5SM BR BKN050 A3005 RMK MADISHF
AMW,2017-04-19 06:40,M,M,M,10.00,9.00,M,30.05,M,4.00,M,BKN,M,M,M,5000.00,M,M,M,BR,KAMW 191140Z AUTO 01009KT 4SM BR BKN050 A3005 RMK MADISHF
AMW,2017-04-19 06:45,M,M,M,20.00,7.00,M,30.04,M,4.00,M,FEW,BKN,M,M,1100.00,5000.00,M,M,BR,KAMW 191145Z AUTO 02007KT 4SM BR FEW011 BKN050 A3004 RMK MADISHF
AMW,2017-04-19 06:50,M,M,M,30.00,7.00,M,30.04,M,5.00,M,SCT,BKN,M,M,1100.00,5000.00,M,M,BR,KAMW 191150Z AUTO 03007KT 5SM BR SCT011 BKN050 A3004 RMK MADISHF
AMW,2017-04-19 06:53,46.90,46.00,96.66,40.00,7.00,0.00,30.03,1016.70,6.00,M,BKN,OVC,M,M,1100.00,5000.00,M,M,BR,KAMW 191153Z AUTO 04007KT 6SM BR BKN011 OVC050 08/08 A3003 RMK AO2 SLP167 70013 T00830078 10144 20083 53007
AMW,2017-04-19 06:55,M,M,M,40.00,10.00,M,30.03,M,6.00,M,BKN,OVC,M,M,1100.00,5000.00,M,M,BR,KAMW 191155Z AUTO 04010KT 6SM BR BKN011 OVC050 A3003 RMK MADISHF
AMW,2017-04-19 07:00,M,M,M,30.00,12.00,M,30.02,M,9.00,M,BKN,OVC,M,M,1100.00,5000.00,M,M,M,KAMW 191200Z AUTO 03012KT 9SM BKN011 OVC050 A3002 RMK MADISHF
AMW,2017-04-19 07:05,M,M,M,30.00,9.00,M,30.03,M,10.00,M,BKN,OVC,M,M,1100.00,5000.00,M,M,M,KAMW 191205Z AUTO 03009KT 10SM BKN011 OVC050 A3003 RMK MADISHF
AMW,2017-04-19 07:10,M,M,M,30.00,10.00,M,30.03,M,10.00,M,OVC,M,M,M,1100.00,M,M,M,M,KAMW 191210Z AUTO 03010KT 10SM OVC011 A3003 RMK MADISHF
AMW,2017-04-19 07:15,M,M,M,30.00,8.00,M,30.03,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,KAMW 191215Z AUTO 03008KT 10SM OVC009 A3003 RMK MADISHF
AMW,2017-04-19 07:20,M,M,M,30.00,5.00,M,30.04,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,KAMW 191220Z AUTO 03005KT 10SM OVC009 A3004 RMK MADISHF
AMW,2017-04-19 07:25,M,M,M,70.00,3.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,KAMW 191225Z AUTO 07003KT 10SM OVC009 A3005 RMK VRB03KT  MADISHF
AMW,2017-04-19 07:30,M,M,M,50.00,4.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,KAMW 191230Z AUTO 05004KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 07:35,M,M,M,50.00,3.00,M,30.05,M,10.00,M,OVC,M,M,M,999.00,M,M,M,M,KAMW 191235Z AUTO 05003KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 07:40,M,M,M,60.00,6.00,M,30.04,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191240Z AUTO 06006KT 10SM OVC009 A3004 RMK MADISHF
AMW,2017-04-19 07:44,48.00,46.00,92.74,70.00,7.00,0.00,30.04,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191244Z AUTO 07007KT 10SM OVC009 09/08 A3004 RMK AO2 T00890078
AMW,2017-04-19 07:45,M,M,M,70.00,8.00,M,30.04,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191245Z AUTO 07008KT 10SM OVC009 A3004 RMK MADISHF
AMW,2017-04-19 07:50,M,M,M,70.00,7.00,M,30.04,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191250Z AUTO 07007KT 10SM OVC009 A3004 RMK MADISHF
AMW,2017-04-19 07:53,48.00,46.00,92.74,80.00,6.00,0.00,30.05,1017.20,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191253Z AUTO 08006KT 10SM OVC009 09/08 A3005 RMK AO2 SLP172 T00890078
AMW,2017-04-19 07:55,M,M,M,70.00,7.00,M,30.05,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191255Z AUTO 07007KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 08:00,M,M,M,90.00,6.00,M,30.05,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191300Z AUTO 09006KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 08:05,M,M,M,90.00,8.00,M,30.05,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191305Z AUTO 09008KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 08:10,M,M,M,80.00,9.00,M,30.05,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,KAMW 191310Z AUTO 08009KT 10SM OVC009 A3005 RMK MADISHF
AMW,2017-04-19 08:15,M,M,M,80.00,8.00,M,30.04,M,10.00,M,BKN,M,M,M,900.00,M,M,M,M,KAMW 191315Z AUTO 08008KT 10SM BKN009 A3004 RMK MADISHF
AMW,2017-04-19 08:20,M,M,M,80.00,7.00,M,30.04,M,10.00,M,BKN,M,M,M,900.00,M,M,M,M,KAMW 191320Z AUTO 08007KT 10SM BKN009 A3004 RMK MADISHF
AMW,2017-04-19 08:25,M,M,M,80.00,6.00,M,30.04,M,10.00,M,BKN,M,M,M,900.00,M,M,M,M,KAMW 191325Z AUTO 08006KT 10SM BKN009 A3004 RMK MADISHF
AMW,2017-04-19 08:30,M,M,M,80.00,7.00,M,30.04,M,10.00,M,SCT,M,M,M,900.00,M,M,M,M,KAMW 191330Z AUTO 08007KT 10SM SCT009 A3004 RMK MADISHF
AMW,2017-04-19 08:33,48.90,46.00,89.67,70.00,8.00,0.00,30.04,M,10.00,M,FEW,M,M,M,900.00,M,M,M,M,KAMW 191333Z AUTO 07008KT 10SM FEW009 09/08 A3004 RMK AO2 T00940078
AMW,2017-04-19 08:35,M,M,M,70.00,9.00,M,30.04,M,10.00,M,FEW,M,M,M,900.00,M,M,M,M,KAMW 191335Z AUTO 07009KT 10SM FEW009 A3004 RMK MADISHF
AMW,2017-04-19 08:40,M,M,M,70.00,9.00,M,30.03,M,10.00,M,FEW,M,M,M,1100.00,M,M,M,M,KAMW 191340Z AUTO 07009KT 10SM FEW011 A3003 RMK MADISHF
AMW,2017-04-19 08:45,M,M,M,90.00,9.00,M,30.04,M,10.00,M,FEW,M,M,M,1100.00,M,M,M,M,KAMW 191345Z AUTO 09009KT 10SM FEW011 A3004 RMK MADISHF
AMW,2017-04-19 08:50,M,M,M,70.00,8.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191350Z AUTO 07008KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 08:53,50.00,46.90,89.04,80.00,10.00,0.00,30.02,1016.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191353Z AUTO 08010KT 10SM CLR 10/08 A3002 RMK AO2 SLP164 T01000083
AMW,2017-04-19 08:55,M,M,M,80.00,8.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191355Z AUTO 08008KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 09:00,M,M,M,90.00,10.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191400Z AUTO 09010KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 09:05,M,M,M,70.00,11.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191405Z AUTO 07011KT 10SM CLR A3003 RMK MADISHF
AMW,2017-04-19 09:10,M,M,M,70.00,9.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 191410Z AUTO 07009KT 10SM CLR A3002 RMK MADISHF
AMW,2017-04-19 09:15,M,M,M,60.00,9.00,M,30.01,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KAMW 191415Z AUTO 06009KT 10SM FEW120 A3001 RMK MADISHF
AMW,2017-04-19 09:20,M,M,M,70.00,9.00,M,30.02,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KAMW 191420Z AUTO 07009KT 10SM FEW120 A3002 RMK MADISHF
AMW,2017-04-19 09:25,M,M,M,60.00,12.00,M,30.01,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KAMW 191425Z AUTO 06012KT 10SM FEW120 A3001 RMK MADISHF
