#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-12 00:00:00-05:00 2017-04-13 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-12 02:50,M,M,M,150.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120750Z AUTO 15005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 02:53,39.90,34.00,79.25,150.00,5.00,0.00,30.23,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120753Z AUTO 15005KT 10SM CLR 04/01 A3023 RMK AO2 SLP238 T00440011
AMW,2017-04-12 02:55,M,M,M,150.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120755Z AUTO 15005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:00,M,M,M,150.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120800Z AUTO 15004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:05,M,M,M,150.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120805Z AUTO 15004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:10,M,M,M,150.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120810Z AUTO 15005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:15,M,M,M,160.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120815Z AUTO 16004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:20,M,M,M,140.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120820Z AUTO 14003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:25,M,M,M,150.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120825Z AUTO 15004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:30,M,M,M,130.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120830Z AUTO 13004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:35,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120835Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:40,M,M,M,140.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120840Z AUTO 14006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 03:45,M,M,M,140.00,6.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120845Z AUTO 14006KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 03:50,M,M,M,130.00,6.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120850Z AUTO 13006KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 03:53,39.00,34.00,82.08,140.00,7.00,0.00,30.22,1023.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120853Z AUTO 14007KT 10SM CLR 04/01 A3022 RMK AO2 SLP235 T00390011 58009
AMW,2017-04-12 03:55,M,M,M,130.00,7.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120855Z AUTO 13007KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:00,M,M,M,140.00,7.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120900Z AUTO 14007KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:05,M,M,M,140.00,7.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120905Z AUTO 14007KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:10,M,M,M,140.00,6.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120910Z AUTO 14006KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:15,M,M,M,140.00,6.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120915Z AUTO 14006KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:20,M,M,M,150.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120920Z AUTO 15006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 04:25,M,M,M,150.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120925Z AUTO 15005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 04:30,M,M,M,140.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120930Z AUTO 14004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:35,M,M,M,140.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120935Z AUTO 14004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:40,M,M,M,150.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120940Z AUTO 15003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:45,M,M,M,150.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120945Z AUTO 15003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:50,M,M,M,150.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120950Z AUTO 15003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 04:53,39.00,34.00,82.08,150.00,3.00,0.00,30.22,1023.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120953Z AUTO 15003KT 10SM CLR 04/01 A3022 RMK AO2 SLP234 T00390011
AMW,2017-04-12 04:55,M,M,M,150.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 120955Z AUTO 15003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:00,M,M,M,160.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121000Z AUTO 16003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:05,M,M,M,170.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121005Z AUTO 17004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:10,M,M,M,160.00,5.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121010Z AUTO 16005KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:15,M,M,M,160.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121015Z AUTO 16004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:20,M,M,M,150.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121020Z AUTO 15004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:25,M,M,M,150.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121025Z AUTO 15003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-12 05:30,M,M,M,170.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121030Z AUTO 17003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 05:35,M,M,M,170.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121035Z AUTO 17003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 05:40,M,M,M,170.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121040Z AUTO 17003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 05:45,M,M,M,170.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121045Z AUTO 17004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 05:50,M,M,M,160.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121050Z AUTO 16005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 05:53,37.00,34.00,88.78,170.00,5.00,0.00,30.23,1023.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121053Z AUTO 17005KT 10SM CLR 03/01 A3023 RMK AO2 SLP239 T00280011
AMW,2017-04-12 05:55,M,M,M,160.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121055Z AUTO 16005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:00,M,M,M,160.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121100Z AUTO 16004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:05,M,M,M,150.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121105Z AUTO 15004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:10,M,M,M,140.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121110Z AUTO 14004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:15,M,M,M,140.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121115Z AUTO 14004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:20,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121120Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:25,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121125Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:30,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121130Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:35,M,M,M,140.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121135Z AUTO 14005KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 06:40,M,M,M,140.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121140Z AUTO 14005KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 06:45,M,M,M,140.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121145Z AUTO 14006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 06:50,M,M,M,140.00,6.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121150Z AUTO 14006KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 06:53,37.90,35.10,89.53,140.00,6.00,0.00,30.23,1023.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121153Z AUTO 14006KT 10SM CLR 03/02 A3023 RMK AO2 SLP239 T00330017 10056 20028 53004
AMW,2017-04-12 06:55,M,M,M,140.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121155Z AUTO 14006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-12 07:00,M,M,M,140.00,6.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121200Z AUTO 14006KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:05,M,M,M,140.00,6.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121205Z AUTO 14006KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:10,M,M,M,140.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121210Z AUTO 14005KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:15,M,M,M,150.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121215Z AUTO 15004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:20,M,M,M,150.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121220Z AUTO 15004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:25,M,M,M,150.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121225Z AUTO 15004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:30,M,M,M,160.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121230Z AUTO 16003KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 07:35,M,M,M,160.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121235Z AUTO 16004KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 07:40,M,M,M,150.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121240Z AUTO 15004KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 07:45,M,M,M,150.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121245Z AUTO 15004KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 07:50,M,M,M,140.00,3.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121250Z AUTO 14003KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 07:53,43.00,37.90,82.04,140.00,3.00,0.00,30.26,1024.60,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121253Z AUTO 14003KT 10SM CLR 06/03 A3026 RMK AO2 SLP246 T00610033
AMW,2017-04-12 07:55,M,M,M,140.00,3.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121255Z AUTO 14003KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:00,M,M,M,140.00,4.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121300Z AUTO 14004KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:05,M,M,M,140.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121305Z AUTO 14005KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:10,M,M,M,150.00,5.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121310Z AUTO 15005KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:15,M,M,M,150.00,6.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121315Z AUTO 15006KT 10SM CLR A3027 RMK MADISHF
AMW,2017-04-12 08:20,M,M,M,150.00,5.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121320Z AUTO 15005KT 10SM CLR A3027 RMK MADISHF
AMW,2017-04-12 08:25,M,M,M,140.00,5.00,M,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121325Z AUTO 14005KT 10SM CLR A3027 RMK MADISHF
AMW,2017-04-12 08:30,M,M,M,150.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121330Z AUTO 15006KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:35,M,M,M,140.00,7.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121335Z AUTO 14007KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:40,M,M,M,140.00,7.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121340Z AUTO 14007KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:45,M,M,M,140.00,6.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121345Z AUTO 14006KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:50,M,M,M,130.00,7.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121350Z AUTO 13007KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 08:53,48.90,39.90,70.95,130.00,7.00,0.00,30.26,1024.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121353Z AUTO 13007KT 10SM CLR 09/04 A3026 RMK AO2 SLP247 T00940044
AMW,2017-04-12 08:55,M,M,M,140.00,7.00,M,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121355Z AUTO 14007KT 10SM CLR A3026 RMK MADISHF
AMW,2017-04-12 09:00,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121400Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:05,M,M,M,140.00,6.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121405Z AUTO 14006KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:10,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121410Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:15,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121415Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:20,M,M,M,140.00,8.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121420Z AUTO 14008KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:25,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121425Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:30,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121430Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:35,M,M,M,140.00,8.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121435Z AUTO 14008KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:40,M,M,M,140.00,7.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121440Z AUTO 14007KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-12 09:45,M,M,M,140.00,7.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121445Z AUTO 14007KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:50,M,M,M,150.00,6.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121450Z AUTO 15006KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 09:53,53.10,42.10,66.13,150.00,8.00,0.00,30.25,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121453Z AUTO 15008KT 10SM CLR 12/06 A3025 RMK AO2 SLP243 T01170056 50004
AMW,2017-04-12 09:55,M,M,M,150.00,6.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121455Z AUTO 15006KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-12 10:00,M,M,M,150.00,6.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 121500Z AUTO 15006KT 10SM CLR A3025 RMK MADISHF
