#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-09 00:00:00-05:00 2017-04-10 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-09 01:40,M,M,M,160.00,8.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090640Z AUTO 16008KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 01:45,M,M,M,160.00,8.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090645Z AUTO 16008KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 01:50,M,M,M,160.00,8.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090650Z AUTO 16008KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 01:53,57.90,54.00,86.82,160.00,6.00,0.00,29.59,1001.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090653Z AUTO 16006KT 10SM CLR 14/12 A2959 RMK AO2 SLP014 T01440122
AMW,2017-04-09 02:00,M,M,M,150.00,5.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090700Z AUTO 15005KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 02:05,M,M,M,150.00,5.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090705Z AUTO 15005KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 02:10,M,M,M,150.00,5.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090710Z AUTO 15005KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 02:15,M,M,M,150.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090715Z AUTO 15004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:20,M,M,M,140.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090720Z AUTO 14004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:25,M,M,M,130.00,3.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090725Z AUTO 13003KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:30,M,M,M,140.00,3.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090730Z AUTO 14003KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:35,M,M,M,130.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090735Z AUTO 13004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:40,M,M,M,130.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090740Z AUTO 13004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:45,M,M,M,130.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090745Z AUTO 13004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:50,M,M,M,140.00,4.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090750Z AUTO 14004KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 02:53,57.00,53.10,86.77,140.00,5.00,0.00,29.57,1000.80,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090753Z AUTO 14005KT 10SM CLR 14/12 A2957 RMK AO2 SLP008 T01390117
AMW,2017-04-09 03:00,M,M,M,150.00,5.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090800Z AUTO 15005KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:05,M,M,M,150.00,4.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090805Z AUTO 15004KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:10,M,M,M,140.00,5.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090810Z AUTO 14005KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:15,M,M,M,140.00,5.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090815Z AUTO 14005KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:20,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090820Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:25,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090825Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:30,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090830Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:35,M,M,M,130.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090835Z AUTO 13006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 03:40,M,M,M,140.00,4.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090840Z AUTO 14004KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 03:45,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090845Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 03:50,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090850Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 03:53,57.00,53.10,86.77,130.00,5.00,0.00,29.56,1000.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090853Z AUTO 13005KT 10SM CLR 14/12 A2956 RMK AO2 SLP005 T01390117 58010
AMW,2017-04-09 04:00,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090900Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:05,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090905Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:10,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090910Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:15,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090915Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:20,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090920Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:25,M,M,M,130.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090925Z AUTO 13006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:30,M,M,M,130.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090930Z AUTO 13005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:35,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090935Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:40,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090940Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:45,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090945Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:50,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090950Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 04:53,55.90,53.10,90.29,140.00,5.00,0.00,29.56,1000.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 090953Z AUTO 14005KT 10SM CLR 13/12 A2956 RMK AO2 SLP004 T01330117
AMW,2017-04-09 05:00,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091000Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:05,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091005Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:10,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091010Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:15,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091015Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:20,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091020Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:25,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091025Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:30,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091030Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:35,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091035Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:40,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091040Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:45,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091045Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 05:53,55.90,53.10,90.29,150.00,7.00,0.00,29.56,1000.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091053Z AUTO 15007KT 10SM CLR 13/12 A2956 RMK AO2 SLP003 T01330117
AMW,2017-04-09 06:00,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091100Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:05,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091105Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:10,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091110Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:15,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091115Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:20,M,M,M,140.00,5.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091120Z AUTO 14005KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 06:25,M,M,M,130.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091125Z AUTO 13006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:30,M,M,M,140.00,5.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091130Z AUTO 14005KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:35,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091135Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:40,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091140Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 06:45,M,M,M,130.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091145Z AUTO 13006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:50,M,M,M,140.00,6.00,M,29.56,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091150Z AUTO 14006KT 10SM CLR A2956 RMK MADISHF
AMW,2017-04-09 06:53,55.90,53.10,90.29,140.00,6.00,0.00,29.56,1000.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091153Z AUTO 14006KT 10SM CLR 13/12 A2956 RMK AO2 SLP005 T01330117 10156 20133 55000
AMW,2017-04-09 07:00,M,M,M,140.00,7.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091200Z AUTO 14007KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:05,M,M,M,140.00,7.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091205Z AUTO 14007KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:10,M,M,M,140.00,7.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091210Z AUTO 14007KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:15,M,M,M,140.00,7.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091215Z AUTO 14007KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:20,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091220Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:25,M,M,M,140.00,6.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091225Z AUTO 14006KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:30,M,M,M,140.00,7.00,M,29.57,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091230Z AUTO 14007KT 10SM CLR A2957 RMK MADISHF
AMW,2017-04-09 07:35,M,M,M,140.00,7.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091235Z AUTO 14007KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 07:40,M,M,M,140.00,6.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091240Z AUTO 14006KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 07:45,M,M,M,140.00,7.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091245Z AUTO 14007KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 07:50,M,M,M,150.00,7.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091250Z AUTO 15007KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 07:53,57.90,55.00,90.04,150.00,6.00,0.00,29.58,1001.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091253Z AUTO 15006KT 10SM CLR 14/13 A2958 RMK AO2 SLP011 T01440128
AMW,2017-04-09 08:00,M,M,M,130.00,6.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091300Z AUTO 13006KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 08:05,M,M,M,140.00,6.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091305Z AUTO 14006KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 08:10,M,M,M,150.00,6.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091310Z AUTO 15006KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 08:15,M,M,M,140.00,6.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091315Z AUTO 14006KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 08:20,M,M,M,150.00,7.00,M,29.58,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091320Z AUTO 15007KT 10SM CLR A2958 RMK MADISHF
AMW,2017-04-09 08:25,M,M,M,140.00,7.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 091325Z AUTO 14007KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-09 08:30,M,M,M,140.00,8.00,M,29.58,M,10.00,M,SCT,M,M,M,3800.00,M,M,M,M,KAMW 091330Z AUTO 14008KT 10SM SCT038 A2958 RMK MADISHF
AMW,2017-04-09 08:35,M,M,M,150.00,8.00,M,29.59,M,10.00,M,BKN,M,M,M,3800.00,M,M,M,M,KAMW 091335Z AUTO 15008KT 10SM BKN038 A2959 RMK MADISHF
AMW,2017-04-09 08:40,M,M,M,150.00,9.00,M,29.58,M,10.00,M,BKN,M,M,M,3800.00,M,M,M,M,KAMW 091340Z AUTO 15009KT 10SM BKN038 A2958 RMK MADISHF
AMW,2017-04-09 08:45,M,M,M,150.00,9.00,M,29.58,M,10.00,M,BKN,M,M,M,3800.00,M,M,M,M,KAMW 091345Z AUTO 15009KT 10SM BKN038 A2958 RMK MADISHF
AMW,2017-04-09 08:50,M,M,M,150.00,10.00,M,29.58,M,10.00,M,BKN,M,M,M,3800.00,M,M,M,M,KAMW 091350Z AUTO 15010KT 10SM BKN038 A2958 RMK MADISHF
AMW,2017-04-09 08:53,61.00,57.00,86.67,150.00,8.00,0.00,29.58,1000.90,10.00,M,BKN,M,M,M,3700.00,M,M,M,M,KAMW 091353Z AUTO 15008KT 10SM BKN037 16/14 A2958 RMK AO2 SLP009 T01610139
AMW,2017-04-09 09:00,M,M,M,140.00,10.00,M,29.57,M,10.00,M,SCT,M,M,M,3700.00,M,M,M,M,KAMW 091400Z AUTO 14010KT 10SM SCT037 A2957 RMK MADISHF
AMW,2017-04-09 09:05,M,M,M,150.00,10.00,M,29.57,M,10.00,M,SCT,M,M,M,3700.00,M,M,M,M,KAMW 091405Z AUTO 15010KT 10SM SCT037 A2957 RMK MADISHF
AMW,2017-04-09 09:10,M,M,M,150.00,11.00,M,29.57,M,10.00,M,FEW,M,M,M,3700.00,M,M,M,M,KAMW 091410Z AUTO 15011KT 10SM FEW037 A2957 RMK MADISHF
AMW,2017-04-09 09:15,M,M,M,160.00,9.00,M,29.57,M,10.00,M,FEW,M,M,M,3200.00,M,M,M,M,KAMW 091415Z AUTO 16009KT 10SM FEW032 A2957 RMK MADISHF
AMW,2017-04-09 09:20,M,M,M,160.00,10.00,M,29.57,M,10.00,M,SCT,M,M,M,3200.00,M,M,M,M,KAMW 091420Z AUTO 16010KT 10SM SCT032 A2957 RMK MADISHF
AMW,2017-04-09 09:25,M,M,M,150.00,11.00,M,29.57,M,10.00,M,SCT,M,M,M,3200.00,M,M,M,M,KAMW 091425Z AUTO 15011KT 10SM SCT032 A2957 RMK MADISHF
AMW,2017-04-09 09:30,M,M,M,160.00,10.00,M,29.57,M,10.00,M,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091430Z AUTO 16010KT 10SM BKN032 A2957 RMK MADISHF
AMW,2017-04-09 09:35,M,M,M,160.00,12.00,M,29.56,M,10.00,M,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091435Z AUTO 16012KT 10SM BKN032 A2956 RMK MADISHF
AMW,2017-04-09 09:40,M,M,M,160.00,15.00,M,29.56,M,10.00,20.00,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091440Z AUTO 16015G20KT 10SM BKN032 A2956 RMK MADISHF
AMW,2017-04-09 09:45,M,M,M,160.00,13.00,M,29.55,M,10.00,M,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091445Z AUTO 16013KT 10SM BKN032 A2955 RMK MADISHF
AMW,2017-04-09 09:50,M,M,M,160.00,13.00,M,29.54,M,10.00,M,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091450Z AUTO 16013KT 10SM BKN032 A2954 RMK MADISHF
AMW,2017-04-09 09:53,66.00,59.00,78.14,170.00,15.00,0.00,29.54,999.80,10.00,20.00,BKN,M,M,M,3200.00,M,M,M,M,KAMW 091453Z AUTO 17015G20KT 10SM BKN032 19/15 A2954 RMK AO2 SLP998 T01890150 58006
AMW,2017-04-09 10:00,M,M,M,M,M,M,29.55,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091500Z AUTO /////KT 10SM BKN033 A2955 RMK MADISHF
AMW,2017-04-09 10:05,M,M,M,170.00,14.00,M,29.54,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091505Z AUTO 17014KT 10SM BKN033 A2954 RMK MADISHF
AMW,2017-04-09 10:10,M,M,M,180.00,14.00,M,29.55,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091510Z AUTO 18014KT 10SM BKN033 A2955 RMK MADISHF
AMW,2017-04-09 10:15,M,M,M,170.00,14.00,M,29.55,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091515Z AUTO 17014KT 10SM BKN033 A2955 RMK MADISHF
AMW,2017-04-09 10:20,M,M,M,170.00,11.00,M,29.55,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091520Z AUTO 17011KT 10SM BKN033 A2955 RMK MADISHF
AMW,2017-04-09 10:25,M,M,M,170.00,12.00,M,29.55,M,10.00,M,BKN,M,M,M,3300.00,M,M,M,M,KAMW 091525Z AUTO 17012KT 10SM BKN033 A2955 RMK MADISHF
AMW,2017-04-09 10:30,M,M,M,180.00,13.00,M,29.55,M,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,KAMW 091530Z AUTO 18013KT 10SM OVC033 A2955 RMK MADISHF
AMW,2017-04-09 10:35,M,M,M,180.00,14.00,M,29.55,M,10.00,M,OVC,M,M,M,3399.00,M,M,M,M,KAMW 091535Z AUTO 18014KT 10SM OVC033 A2955 RMK MADISHF
AMW,2017-04-09 10:40,M,M,M,180.00,13.00,M,29.55,M,10.00,M,OVC,M,M,M,3399.00,M,M,M,M,KAMW 091540Z AUTO 18013KT 10SM OVC033 A2955 RMK MADISHF
AMW,2017-04-09 10:45,M,M,M,180.00,13.00,M,29.55,M,10.00,M,OVC,M,M,M,3399.00,M,M,M,M,KAMW 091545Z AUTO 18013KT 10SM OVC033 A2955 RMK MADISHF
