#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-07 00:00:00-05:00 2017-04-08 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-07 01:50,M,M,M,340.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070650Z AUTO 34004KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 01:53,36.00,28.90,75.15,340.00,4.00,0.00,30.20,1023.00,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070653Z AUTO 34004KT 10SM CLR 02/M02 A3020 RMK AO2 SLP230 T00221017
AMW,2017-04-07 01:55,M,M,M,340.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070655Z AUTO 34004KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:00,M,M,M,340.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070700Z AUTO 34003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:05,M,M,M,350.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070705Z AUTO 35003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:10,M,M,M,350.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070710Z AUTO 35003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:15,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070715Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:20,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070720Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:25,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070725Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:30,M,M,M,360.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070730Z AUTO 36003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:35,M,M,M,360.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070735Z AUTO 36003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:40,M,M,M,350.00,3.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070740Z AUTO 35003KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:45,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070745Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:50,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070750Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 02:53,34.00,27.00,75.26,0.00,0.00,0.00,30.20,1022.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070753Z AUTO 00000KT 10SM CLR 01/M03 A3020 RMK AO2 SLP229 T00111028
AMW,2017-04-07 02:55,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070755Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 03:00,M,M,M,300.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070800Z AUTO 30004KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 03:05,M,M,M,290.00,4.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070805Z AUTO 29004KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 03:10,M,M,M,290.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070810Z AUTO 29004KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:15,M,M,M,300.00,5.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070815Z AUTO 30005KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:20,M,M,M,310.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070820Z AUTO 31004KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:25,M,M,M,290.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070825Z AUTO 29004KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:30,M,M,M,300.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070830Z AUTO 30003KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:35,M,M,M,320.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070835Z AUTO 32003KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:40,M,M,M,320.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070840Z AUTO 32003KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:45,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070845Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:50,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070850Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 03:53,30.90,28.90,92.18,0.00,0.00,0.00,30.21,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070853Z AUTO 00000KT 10SM CLR M01/M02 A3021 RMK AO2 SLP232 T10061017 53003
AMW,2017-04-07 03:55,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070855Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:00,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070900Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:05,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070905Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:10,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070910Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:15,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070915Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:20,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070920Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:25,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070925Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:30,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070930Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:35,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070935Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:40,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070940Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:45,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070945Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:50,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070950Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 04:53,28.00,27.00,95.97,0.00,0.00,0.00,30.21,1023.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070953Z AUTO 00000KT 10SM CLR M02/M03 A3021 RMK AO2 SLP235 T10221028
AMW,2017-04-07 04:55,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 070955Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:00,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071000Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:05,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071005Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:10,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071010Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:15,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071015Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:20,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071020Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 05:25,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071025Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:30,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071030Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:35,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071035Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:40,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071040Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:45,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071045Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:50,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071050Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 05:53,28.90,27.00,92.49,0.00,0.00,0.00,30.20,1023.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071053Z AUTO 00000KT 10SM CLR M02/M03 A3020 RMK AO2 SLP231 T10171028
AMW,2017-04-07 05:55,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071055Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 06:00,M,M,M,0.00,0.00,M,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071100Z AUTO 00000KT 10SM CLR A3020 RMK MADISHF
AMW,2017-04-07 06:05,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071105Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 06:10,M,M,M,270.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071110Z AUTO 27003KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 06:15,M,M,M,260.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071115Z AUTO 26004KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 06:20,M,M,M,270.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071120Z AUTO 27004KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 06:25,M,M,M,290.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071125Z AUTO 29003KT 10SM CLR A3021 RMK MADISHF
AMW,2017-04-07 06:30,M,M,M,280.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071130Z AUTO 28003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 06:35,M,M,M,280.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071135Z AUTO 28004KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 06:40,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071140Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 06:45,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071145Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 06:50,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071150Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 06:53,28.00,27.00,95.97,0.00,0.00,0.00,30.22,1023.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071153Z AUTO 00000KT 10SM CLR M02/M03 A3022 RMK AO2 SLP237 T10221028 10033 21022 53003
AMW,2017-04-07 06:55,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071155Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:00,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071200Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:05,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071205Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:10,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071210Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:15,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071215Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:20,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071220Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:25,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071225Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:30,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071230Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:35,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071235Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:40,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071240Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:45,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071245Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:50,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071250Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 07:53,32.00,28.90,88.17,0.00,0.00,0.00,30.22,1023.80,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071253Z AUTO 00000KT 10SM CLR 00/M02 A3022 RMK AO2 SLP238 T00001017
AMW,2017-04-07 07:55,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071255Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:00,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071300Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:05,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071305Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:10,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071310Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:15,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071315Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:20,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071320Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:25,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071325Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:30,M,M,M,90.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071330Z AUTO 09003KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:35,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071335Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:40,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071340Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:45,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071345Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:50,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071350Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 08:53,39.00,33.10,79.17,0.00,0.00,0.00,30.22,1023.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071353Z AUTO 00000KT 10SM CLR 04/01 A3022 RMK AO2 SLP237 T00390006
AMW,2017-04-07 08:55,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071355Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 09:00,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071400Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 09:05,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071405Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:10,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071410Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:15,M,M,M,220.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071415Z AUTO 22004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:20,M,M,M,200.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071420Z AUTO 20003KT 10SM CLR A3023 RMK VRB03KT  MADISHF
AMW,2017-04-07 09:25,M,M,M,200.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071425Z AUTO 20003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:30,M,M,M,170.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071430Z AUTO 17004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:35,M,M,M,170.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071435Z AUTO 17004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:40,M,M,M,160.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071440Z AUTO 16006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:45,M,M,M,170.00,6.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071445Z AUTO 17006KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:50,M,M,M,130.00,8.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071450Z AUTO 13008KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-07 09:53,46.00,25.00,43.44,120.00,7.00,0.00,30.22,1023.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071453Z AUTO 12007KT 10SM CLR 08/M04 A3022 RMK AO2 SLP237 T00781039 51002
AMW,2017-04-07 09:55,M,M,M,140.00,7.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071455Z AUTO 14007KT 10SM CLR A3022 RMK MADISHF
AMW,2017-04-07 10:00,M,M,M,140.00,8.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 071500Z AUTO 14008KT 10SM CLR A3022 RMK MADISHF
