#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-10 00:00:00-05:00 2017-04-11 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-10 00:50,M,M,M,290.00,6.00,M,29.59,M,10.00,M,FEW,FEW,M,M,7500.00,11000.00,M,M,M,KAMW 100550Z AUTO 29006KT 10SM FEW075 FEW110 A2959 RMK  LTG DSNT SE! MADISHF
AMW,2017-04-10 00:53,59.00,54.00,83.46,290.00,6.00,0.00,29.60,1001.50,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100553Z AUTO 29006KT 10SM FEW110 15/12 A2960 RMK AO2 LTG DSNT SE AND S SLP015 T01500122 10244 20150 402560133 50017
AMW,2017-04-10 00:55,M,M,M,300.00,5.00,M,29.59,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100555Z AUTO 30005KT 10SM FEW110 A2959 RMK  LTG DSNT SE AND S! MADISHF
AMW,2017-04-10 01:00,M,M,M,300.00,7.00,M,29.60,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100600Z AUTO 30007KT 10SM FEW110 A2960 RMK  LTG DSNT SE AND S! MADISHF
AMW,2017-04-10 01:05,M,M,M,300.00,8.00,M,29.61,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100605Z AUTO 30008KT 10SM FEW110 A2961 RMK  LTG DSNT SE AND S! MADISHF
AMW,2017-04-10 01:10,M,M,M,310.00,8.00,M,29.60,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100610Z AUTO 31008KT 10SM CLR A2960 RMK MADISHF
AMW,2017-04-10 01:15,M,M,M,320.00,8.00,M,29.60,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100615Z AUTO 32008KT 10SM CLR A2960 RMK MADISHF
AMW,2017-04-10 01:20,M,M,M,320.00,9.00,M,29.59,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100620Z AUTO 32009KT 10SM CLR A2959 RMK MADISHF
AMW,2017-04-10 01:25,M,M,M,330.00,10.00,M,29.60,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100625Z AUTO 33010KT 10SM CLR A2960 RMK MADISHF
AMW,2017-04-10 01:30,M,M,M,330.00,9.00,M,29.61,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100630Z AUTO 33009KT 10SM CLR A2961 RMK MADISHF
AMW,2017-04-10 01:35,M,M,M,310.00,7.00,M,29.62,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100635Z AUTO 31007KT 10SM CLR A2962 RMK MADISHF
AMW,2017-04-10 01:40,M,M,M,310.00,9.00,M,29.62,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100640Z AUTO 31009KT 10SM CLR A2962 RMK MADISHF
AMW,2017-04-10 01:45,M,M,M,310.00,8.00,M,29.63,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100645Z AUTO 31008KT 10SM CLR A2963 RMK MADISHF
AMW,2017-04-10 01:50,M,M,M,310.00,8.00,M,29.64,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100650Z AUTO 31008KT 10SM CLR A2964 RMK MADISHF
AMW,2017-04-10 01:53,57.00,51.10,80.60,290.00,5.00,0.00,29.65,1003.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100653Z AUTO 29005KT 10SM CLR 14/11 A2965 RMK AO2 SLP032 T01390106
AMW,2017-04-10 01:55,M,M,M,290.00,5.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100655Z AUTO 29005KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:00,M,M,M,300.00,7.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100700Z AUTO 30007KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:05,M,M,M,310.00,7.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100705Z AUTO 31007KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:10,M,M,M,300.00,5.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100710Z AUTO 30005KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:15,M,M,M,300.00,5.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100715Z AUTO 30005KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:20,M,M,M,290.00,6.00,M,29.65,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100720Z AUTO 29006KT 10SM CLR A2965 RMK MADISHF
AMW,2017-04-10 02:25,M,M,M,300.00,8.00,M,29.66,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100725Z AUTO 30008KT 10SM CLR A2966 RMK MADISHF
AMW,2017-04-10 02:30,M,M,M,300.00,8.00,M,29.66,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100730Z AUTO 30008KT 10SM FEW110 A2966 RMK MADISHF
AMW,2017-04-10 02:35,M,M,M,290.00,7.00,M,29.67,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100735Z AUTO 29007KT 10SM FEW110 A2967 RMK MADISHF
AMW,2017-04-10 02:40,M,M,M,290.00,6.00,M,29.68,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,KAMW 100740Z AUTO 29006KT 10SM SCT110 A2968 RMK MADISHF
AMW,2017-04-10 02:45,M,M,M,320.00,4.00,M,29.68,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,KAMW 100745Z AUTO 32004KT 10SM BKN110 A2968 RMK MADISHF
AMW,2017-04-10 02:50,M,M,M,230.00,3.00,M,29.68,M,10.00,M,FEW,BKN,M,M,9000.00,11000.00,M,M,M,KAMW 100750Z AUTO 23003KT 10SM FEW090 BKN110 A2968 RMK MADISHF
AMW,2017-04-10 02:53,55.00,50.00,83.20,250.00,8.00,0.00,29.69,1004.80,10.00,M,FEW,BKN,M,M,9000.00,11000.00,M,M,M,KAMW 100753Z AUTO 25008KT 10SM FEW090 BKN110 13/10 A2969 RMK AO2 PRESRR SLP048 T01280100
AMW,2017-04-10 02:55,M,M,M,220.00,7.00,M,29.68,M,10.00,M,FEW,BKN,M,M,9000.00,11000.00,M,M,M,KAMW 100755Z AUTO 22007KT 10SM FEW090 BKN110 A2968 RMK MADISHF
AMW,2017-04-10 03:00,M,M,M,30.00,3.00,M,29.66,M,9.00,M,SCT,OVC,M,M,7999.00,11000.00,M,M,M,KAMW 100800Z AUTO 03003KT 9SM SCT079 OVC110 A2966 RMK VRB03KT  MADISHF
AMW,2017-04-10 03:05,M,M,M,90.00,5.00,M,29.64,M,9.00,M,SCT,OVC,M,M,8500.00,11000.00,M,M,-RA,KAMW 100805Z AUTO 09005KT 9SM -RA SCT085 OVC110 A2964 RMK MADISHF
AMW,2017-04-10 03:10,M,M,M,70.00,15.00,M,29.60,M,10.00,M,FEW,SCT,BKN,M,7500.00,9000.00,11000.00,M,-RA,KAMW 100810Z AUTO 07015KT 10SM -RA FEW075 SCT090 BKN110 A2960 RMK MADISHF
AMW,2017-04-10 03:15,M,M,M,50.00,8.00,M,M,M,10.00,M,FEW,FEW,BKN,M,7500.00,9000.00,11000.00,M,M,KAMW 100815Z AUTO 05008KT 10SM FEW075 FEW090 BKN110 RMK MADISHF
AMW,2017-04-10 03:20,M,M,M,300.00,11.00,M,29.67,M,10.00,17.00,FEW,BKN,M,M,7999.00,11000.00,M,M,M,KAMW 100820Z AUTO 30011G17KT 10SM FEW079 BKN110 A2967 RMK MADISHF
AMW,2017-04-10 03:25,M,M,M,310.00,12.00,M,29.65,M,10.00,M,FEW,FEW,SCT,M,7999.00,9000.00,11000.00,M,M,KAMW 100825Z AUTO 31012KT 10SM FEW079 FEW090 SCT110 A2965 RMK MADISHF
AMW,2017-04-10 03:30,M,M,M,300.00,11.00,M,29.66,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100830Z AUTO 30011KT 10SM FEW110 A2966 RMK MADISHF
AMW,2017-04-10 03:35,M,M,M,320.00,7.00,M,29.66,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,KAMW 100835Z AUTO 32007KT 10SM FEW120 A2966 RMK MADISHF
AMW,2017-04-10 03:40,M,M,M,300.00,6.00,M,29.66,M,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,KAMW 100840Z AUTO 30006KT 10SM FEW110 A2966 RMK MADISHF
AMW,2017-04-10 03:45,M,M,M,320.00,7.00,M,29.67,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100845Z AUTO 32007KT 10SM CLR A2967 RMK MADISHF
AMW,2017-04-10 03:50,M,M,M,300.00,8.00,M,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100850Z AUTO 30008KT 10SM CLR A2968 RMK MADISHF
AMW,2017-04-10 03:53,53.10,48.90,85.59,320.00,9.00,0.00,29.68,1004.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100853Z AUTO 32009KT 10SM CLR 12/09 A2968 RMK AO2 RAB01E14 SLP043 P0000 60000 T01170094 50026
AMW,2017-04-10 03:55,M,M,M,310.00,8.00,M,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100855Z AUTO 31008KT 10SM CLR A2968 RMK MADISHF
AMW,2017-04-10 04:00,M,M,M,310.00,7.00,M,29.69,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100900Z AUTO 31007KT 10SM CLR A2969 RMK MADISHF
AMW,2017-04-10 04:05,M,M,M,310.00,7.00,M,29.69,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100905Z AUTO 31007KT 10SM CLR A2969 RMK MADISHF
AMW,2017-04-10 04:10,M,M,M,290.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100910Z AUTO 29006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:15,M,M,M,300.00,7.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100915Z AUTO 30007KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:20,M,M,M,300.00,7.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100920Z AUTO 30007KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:25,M,M,M,290.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100925Z AUTO 29006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:30,M,M,M,290.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100930Z AUTO 29006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:35,M,M,M,300.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100935Z AUTO 30006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:40,M,M,M,290.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100940Z AUTO 29006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:45,M,M,M,300.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100945Z AUTO 30006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:50,M,M,M,310.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100950Z AUTO 31006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 04:53,50.00,46.90,89.04,300.00,6.00,0.00,29.70,1005.00,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100953Z AUTO 30006KT 10SM CLR 10/08 A2970 RMK AO2 SLP050 T01000083
AMW,2017-04-10 04:55,M,M,M,300.00,6.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 100955Z AUTO 30006KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 05:00,M,M,M,290.00,5.00,M,29.70,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101000Z AUTO 29005KT 10SM CLR A2970 RMK MADISHF
AMW,2017-04-10 05:05,M,M,M,280.00,5.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101005Z AUTO 28005KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:10,M,M,M,280.00,5.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101010Z AUTO 28005KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:15,M,M,M,290.00,4.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101015Z AUTO 29004KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:20,M,M,M,290.00,4.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101020Z AUTO 29004KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:25,M,M,M,280.00,4.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101025Z AUTO 28004KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:30,M,M,M,290.00,6.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101030Z AUTO 29006KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:35,M,M,M,300.00,6.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101035Z AUTO 30006KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:40,M,M,M,300.00,6.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101040Z AUTO 30006KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:45,M,M,M,290.00,6.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101045Z AUTO 29006KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:50,M,M,M,290.00,7.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101050Z AUTO 29007KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 05:53,48.90,46.90,92.77,290.00,8.00,0.00,29.72,1005.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101053Z AUTO 29008KT 10SM CLR 09/08 A2972 RMK AO2 SLP057 T00940083
AMW,2017-04-10 05:55,M,M,M,290.00,9.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101055Z AUTO 29009KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:00,M,M,M,300.00,9.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101100Z AUTO 30009KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:05,M,M,M,300.00,9.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101105Z AUTO 30009KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:10,M,M,M,300.00,8.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101110Z AUTO 30008KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:15,M,M,M,300.00,6.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101115Z AUTO 30006KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:20,M,M,M,300.00,6.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101120Z AUTO 30006KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:25,M,M,M,300.00,6.00,M,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101125Z AUTO 30006KT 10SM CLR A2973 RMK MADISHF
AMW,2017-04-10 06:30,M,M,M,310.00,6.00,M,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101130Z AUTO 31006KT 10SM CLR A2973 RMK MADISHF
AMW,2017-04-10 06:35,M,M,M,320.00,7.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101135Z AUTO 32007KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:40,M,M,M,330.00,8.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101140Z AUTO 33008KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 06:45,M,M,M,320.00,8.00,M,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101145Z AUTO 32008KT 10SM CLR A2971 RMK MADISHF
AMW,2017-04-10 06:50,M,M,M,320.00,8.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101150Z AUTO 32008KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 06:53,48.90,46.00,89.67,320.00,7.00,0.00,29.72,1005.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101153Z AUTO 32007KT 10SM CLR 09/08 A2972 RMK AO2 SLP059 60000 T00940078 10150 20083 51015
AMW,2017-04-10 06:55,M,M,M,330.00,8.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101155Z AUTO 33008KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 07:00,M,M,M,340.00,8.00,M,29.72,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101200Z AUTO 34008KT 10SM CLR A2972 RMK MADISHF
AMW,2017-04-10 07:05,M,M,M,330.00,6.00,M,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101205Z AUTO 33006KT 10SM CLR A2973 RMK MADISHF
AMW,2017-04-10 07:10,M,M,M,320.00,4.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101210Z AUTO 32004KT 10SM CLR A2974 RMK MADISHF
AMW,2017-04-10 07:15,M,M,M,320.00,7.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101215Z AUTO 32007KT 10SM CLR A2974 RMK MADISHF
AMW,2017-04-10 07:20,M,M,M,310.00,8.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101220Z AUTO 31008KT 10SM CLR A2974 RMK MADISHF
AMW,2017-04-10 07:25,M,M,M,320.00,8.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101225Z AUTO 32008KT 10SM CLR A2974 RMK MADISHF
AMW,2017-04-10 07:30,M,M,M,320.00,6.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101230Z AUTO 32006KT 10SM CLR A2974 RMK MADISHF
AMW,2017-04-10 07:35,M,M,M,330.00,6.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101235Z AUTO 33006KT 10SM CLR A2975 RMK MADISHF
AMW,2017-04-10 07:40,M,M,M,320.00,7.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101240Z AUTO 32007KT 10SM CLR A2975 RMK MADISHF
AMW,2017-04-10 07:45,M,M,M,330.00,7.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101245Z AUTO 33007KT 10SM CLR A2975 RMK MADISHF
AMW,2017-04-10 07:50,M,M,M,320.00,8.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101250Z AUTO 32008KT 10SM CLR A2975 RMK MADISHF
AMW,2017-04-10 07:53,50.00,46.00,86.06,320.00,6.00,0.00,29.76,1007.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101253Z AUTO 32006KT 10SM CLR 10/08 A2976 RMK AO2 SLP071 T01000078
AMW,2017-04-10 07:55,M,M,M,310.00,4.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101255Z AUTO 31004KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:00,M,M,M,310.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101300Z AUTO 31006KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:05,M,M,M,320.00,5.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101305Z AUTO 32005KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:10,M,M,M,320.00,6.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101310Z AUTO 32006KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:15,M,M,M,330.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101315Z AUTO 33007KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:20,M,M,M,320.00,7.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101320Z AUTO 32007KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:25,M,M,M,330.00,8.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101325Z AUTO 33008KT 10SM CLR A2976 RMK MADISHF
AMW,2017-04-10 08:30,M,M,M,340.00,8.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101330Z AUTO 34008KT 10SM CLR A2977 RMK MADISHF
AMW,2017-04-10 08:35,M,M,M,340.00,7.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101335Z AUTO 34007KT 10SM CLR A2977 RMK MADISHF
AMW,2017-04-10 08:40,M,M,M,340.00,6.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101340Z AUTO 34006KT 10SM CLR A2977 RMK MADISHF
AMW,2017-04-10 08:45,M,M,M,330.00,7.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101345Z AUTO 33007KT 10SM CLR A2978 RMK MADISHF
AMW,2017-04-10 08:50,M,M,M,340.00,8.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101350Z AUTO 34008KT 10SM CLR A2978 RMK MADISHF
AMW,2017-04-10 08:53,53.10,46.90,79.40,340.00,6.00,0.00,29.78,1007.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101353Z AUTO 34006KT 10SM CLR 12/08 A2978 RMK AO2 SLP079 T01170083
AMW,2017-04-10 08:55,M,M,M,350.00,7.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101355Z AUTO 35007KT 10SM CLR A2978 RMK MADISHF
AMW,2017-04-10 09:00,M,M,M,360.00,8.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101400Z AUTO 36008KT 10SM CLR A2978 RMK MADISHF
AMW,2017-04-10 09:05,M,M,M,350.00,6.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101405Z AUTO 35006KT 10SM CLR A2978 RMK MADISHF
AMW,2017-04-10 09:10,M,M,M,340.00,6.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101410Z AUTO 34006KT 10SM CLR A2979 RMK MADISHF
AMW,2017-04-10 09:15,M,M,M,340.00,6.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101415Z AUTO 34006KT 10SM CLR A2980 RMK MADISHF
AMW,2017-04-10 09:20,M,M,M,320.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101420Z AUTO 32008KT 10SM CLR A2980 RMK MADISHF
AMW,2017-04-10 09:25,M,M,M,340.00,7.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101425Z AUTO 34007KT 10SM CLR A2981 RMK MADISHF
AMW,2017-04-10 09:30,M,M,M,320.00,7.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101430Z AUTO 32007KT 10SM CLR A2981 RMK WND 29V35  MADISHF
AMW,2017-04-10 09:35,M,M,M,320.00,7.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101435Z AUTO 32007KT 10SM CLR A2981 RMK MADISHF
AMW,2017-04-10 09:40,M,M,M,340.00,7.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101440Z AUTO 34007KT 10SM CLR A2981 RMK MADISHF
AMW,2017-04-10 09:45,M,M,M,340.00,6.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 101445Z AUTO 34006KT 10SM CLR A2982 RMK MADISHF
