#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00-05:00 2017-04-02 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-01 00:55,M,M,M,0.00,0.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010555Z AUTO 00000KT 10SM CLR A3015 RMK MADISHF
AMW,2017-04-01 01:00,M,M,M,290.00,3.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010600Z AUTO 29003KT 10SM CLR A3015 RMK MADISHF
AMW,2017-04-01 01:05,M,M,M,320.00,4.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010605Z AUTO 32004KT 10SM CLR A3015 RMK MADISHF
AMW,2017-04-01 01:10,M,M,M,330.00,3.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010610Z AUTO 33003KT 10SM CLR A3015 RMK MADISHF
AMW,2017-04-01 01:15,M,M,M,330.00,3.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010615Z AUTO 33003KT 10SM CLR A3015 RMK MADISHF
AMW,2017-04-01 01:20,M,M,M,0.00,0.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010620Z AUTO 00000KT 10SM CLR A3016 RMK MADISHF
AMW,2017-04-01 01:25,M,M,M,320.00,3.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010625Z AUTO 32003KT 10SM CLR A3016 RMK MADISHF
AMW,2017-04-01 01:30,M,M,M,310.00,3.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010630Z AUTO 31003KT 10SM CLR A3016 RMK MADISHF
AMW,2017-04-01 01:35,M,M,M,320.00,3.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010635Z AUTO 32003KT 10SM CLR A3016 RMK MADISHF
AMW,2017-04-01 01:40,M,M,M,320.00,3.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010640Z AUTO 32003KT 10SM CLR A3016 RMK MADISHF
AMW,2017-04-01 01:45,M,M,M,310.00,3.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010645Z AUTO 31003KT 10SM CLR A3017 RMK MADISHF
AMW,2017-04-01 01:50,M,M,M,310.00,3.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010650Z AUTO 31003KT 10SM CLR A3017 RMK MADISHF
AMW,2017-04-01 01:53,36.00,36.00,100.00,310.00,4.00,0.00,30.17,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010653Z AUTO 31004KT 10SM CLR 02/02 A3017 RMK AO2 SLP222 T00220022
AMW,2017-04-01 01:55,M,M,M,310.00,4.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010655Z AUTO 31004KT 10SM CLR A3017 RMK MADISHF
AMW,2017-04-01 02:00,M,M,M,320.00,3.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010700Z AUTO 32003KT 10SM CLR A3017 RMK MADISHF
AMW,2017-04-01 02:05,M,M,M,300.00,3.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010705Z AUTO 30003KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:10,M,M,M,310.00,4.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010710Z AUTO 31004KT 10SM CLR A3017 RMK MADISHF
AMW,2017-04-01 02:15,M,M,M,320.00,4.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010715Z AUTO 32004KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:20,M,M,M,310.00,3.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010720Z AUTO 31003KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:25,M,M,M,310.00,3.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010725Z AUTO 31003KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:30,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010730Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:35,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010735Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:40,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010740Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:45,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010745Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:50,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010750Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 02:53,35.10,35.10,100.00,0.00,0.00,0.00,30.18,1022.50,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010753Z AUTO 00000KT 10SM CLR 02/02 A3018 RMK AO2 SLP225 T00170017
AMW,2017-04-01 02:55,M,M,M,0.00,0.00,M,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010755Z AUTO 00000KT 10SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:00,M,M,M,0.00,0.00,M,30.18,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010800Z AUTO 00000KT 9SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:05,M,M,M,0.00,0.00,M,30.18,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010805Z AUTO 00000KT 9SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:10,M,M,M,0.00,0.00,M,30.18,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010810Z AUTO 00000KT 9SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:15,M,M,M,0.00,0.00,M,30.18,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010815Z AUTO 00000KT 9SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:20,M,M,M,0.00,0.00,M,30.18,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010820Z AUTO 00000KT 9SM CLR A3018 RMK MADISHF
AMW,2017-04-01 03:25,M,M,M,0.00,0.00,M,30.17,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010825Z AUTO 00000KT 8SM CLR A3017 RMK MADISHF
AMW,2017-04-01 03:30,M,M,M,0.00,0.00,M,30.17,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010830Z AUTO 00000KT 8SM CLR A3017 RMK MADISHF
AMW,2017-04-01 03:35,M,M,M,0.00,0.00,M,30.17,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010835Z AUTO 00000KT 7SM CLR A3017 RMK MADISHF
AMW,2017-04-01 03:40,M,M,M,0.00,0.00,M,30.17,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010840Z AUTO 00000KT 7SM CLR A3017 RMK MADISHF
AMW,2017-04-01 03:45,M,M,M,0.00,0.00,M,30.16,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010845Z AUTO 00000KT 7SM CLR A3016 RMK MADISHF
AMW,2017-04-01 03:50,M,M,M,0.00,0.00,M,30.16,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010850Z AUTO 00000KT 6SM BR CLR A3016 RMK MADISHF
AMW,2017-04-01 03:53,33.10,33.10,100.00,0.00,0.00,0.00,30.16,1021.80,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010853Z AUTO 00000KT 6SM BR CLR 01/01 A3016 RMK AO2 SLP218 T00060006 50004
AMW,2017-04-01 03:55,M,M,M,0.00,0.00,M,30.16,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010855Z AUTO 00000KT 5SM BR CLR A3016 RMK MADISHF
AMW,2017-04-01 04:00,M,M,M,0.00,0.00,M,30.16,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010900Z AUTO 00000KT 3SM BR CLR A3016 RMK MADISHF
AMW,2017-04-01 04:05,M,M,M,0.00,0.00,M,30.16,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010905Z AUTO 00000KT 3SM BR CLR A3016 RMK MADISHF
AMW,2017-04-01 04:10,M,M,M,0.00,0.00,M,30.16,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010910Z AUTO 00000KT 5SM BR CLR A3016 RMK MADISHF
AMW,2017-04-01 04:15,M,M,M,0.00,0.00,M,30.17,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010915Z AUTO 00000KT 6SM BR CLR A3017 RMK MADISHF
AMW,2017-04-01 04:20,M,M,M,0.00,0.00,M,30.17,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010920Z AUTO 00000KT 6SM BR CLR A3017 RMK MADISHF
AMW,2017-04-01 04:25,M,M,M,0.00,0.00,M,30.17,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010925Z AUTO 00000KT 6SM BR CLR A3017 RMK MADISHF
AMW,2017-04-01 04:30,M,M,M,0.00,0.00,M,30.17,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 010930Z AUTO 00000KT 6SM BR CLR A3017 RMK MADISHF
AMW,2017-04-01 04:35,M,M,M,0.00,0.00,M,30.18,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010935Z AUTO 00000KT 7SM CLR A3018 RMK MADISHF
AMW,2017-04-01 04:40,M,M,M,0.00,0.00,M,30.18,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010940Z AUTO 00000KT 8SM CLR A3018 RMK MADISHF
AMW,2017-04-01 04:45,M,M,M,0.00,0.00,M,30.18,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010945Z AUTO 00000KT 7SM CLR A3018 RMK MADISHF
AMW,2017-04-01 04:50,M,M,M,250.00,3.00,M,30.18,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010950Z AUTO 25003KT 7SM CLR A3018 RMK MADISHF
AMW,2017-04-01 04:53,34.00,34.00,100.00,260.00,3.00,0.00,30.19,1022.70,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010953Z AUTO 26003KT 7SM CLR 01/01 A3019 RMK AO2 SLP227 T00110011
AMW,2017-04-01 04:55,M,M,M,250.00,4.00,M,30.19,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 010955Z AUTO 25004KT 7SM CLR A3019 RMK MADISHF
AMW,2017-04-01 05:00,M,M,M,240.00,5.00,M,30.19,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011000Z AUTO 24005KT 7SM CLR A3019 RMK MADISHF
AMW,2017-04-01 05:05,M,M,M,260.00,4.00,M,30.19,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011005Z AUTO 26004KT 6SM BR CLR A3019 RMK MADISHF
AMW,2017-04-01 05:10,M,M,M,260.00,3.00,M,30.19,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011010Z AUTO 26003KT 6SM BR CLR A3019 RMK MADISHF
AMW,2017-04-01 05:15,M,M,M,270.00,3.00,M,30.19,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011015Z AUTO 27003KT 6SM BR CLR A3019 RMK MADISHF
AMW,2017-04-01 05:20,M,M,M,260.00,4.00,M,30.19,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011020Z AUTO 26004KT 7SM CLR A3019 RMK MADISHF
AMW,2017-04-01 05:25,M,M,M,290.00,3.00,M,30.20,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011025Z AUTO 29003KT 7SM CLR A3020 RMK MADISHF
AMW,2017-04-01 05:30,M,M,M,0.00,0.00,M,30.20,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011030Z AUTO 00000KT 6SM BR CLR A3020 RMK MADISHF
AMW,2017-04-01 05:35,M,M,M,290.00,3.00,M,30.20,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011035Z AUTO 29003KT 6SM BR CLR A3020 RMK MADISHF
AMW,2017-04-01 05:40,M,M,M,0.00,0.00,M,30.20,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011040Z AUTO 00000KT 7SM CLR A3020 RMK MADISHF
AMW,2017-04-01 05:45,M,M,M,330.00,3.00,M,30.20,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011045Z AUTO 33003KT 7SM CLR A3020 RMK MADISHF
AMW,2017-04-01 05:50,M,M,M,320.00,3.00,M,30.21,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011050Z AUTO 32003KT 7SM CLR A3021 RMK MADISHF
AMW,2017-04-01 05:53,34.00,34.00,100.00,320.00,3.00,0.00,30.21,1023.40,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011053Z AUTO 32003KT 7SM CLR 01/01 A3021 RMK AO2 SLP234 T00110011
AMW,2017-04-01 05:55,M,M,M,310.00,3.00,M,30.21,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011055Z AUTO 31003KT 7SM CLR A3021 RMK MADISHF
AMW,2017-04-01 06:00,M,M,M,300.00,3.00,M,30.21,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011100Z AUTO 30003KT 7SM CLR A3021 RMK MADISHF
AMW,2017-04-01 06:05,M,M,M,300.00,3.00,M,30.22,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011105Z AUTO 30003KT 7SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:10,M,M,M,320.00,3.00,M,30.22,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011110Z AUTO 32003KT 8SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:15,M,M,M,320.00,3.00,M,30.22,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011115Z AUTO 32003KT 8SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:20,M,M,M,350.00,3.00,M,30.22,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011120Z AUTO 35003KT 8SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:25,M,M,M,0.00,0.00,M,30.22,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011125Z AUTO 00000KT 7SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:30,M,M,M,0.00,0.00,M,30.22,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011130Z AUTO 00000KT 7SM CLR A3022 RMK MADISHF
AMW,2017-04-01 06:35,M,M,M,360.00,3.00,M,30.23,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011135Z AUTO 36003KT 6SM BR CLR A3023 RMK MADISHF
AMW,2017-04-01 06:40,M,M,M,350.00,3.00,M,30.23,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011140Z AUTO 35003KT 6SM BR CLR A3023 RMK MADISHF
AMW,2017-04-01 06:45,M,M,M,350.00,3.00,M,30.23,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011145Z AUTO 35003KT 6SM BR CLR A3023 RMK MADISHF
AMW,2017-04-01 06:50,M,M,M,350.00,3.00,M,30.23,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011150Z AUTO 35003KT 6SM BR CLR A3023 RMK MADISHF
AMW,2017-04-01 06:53,34.00,34.00,100.00,0.00,0.00,0.00,30.24,1024.30,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011153Z AUTO 00000KT 7SM CLR 01/01 A3024 RMK AO2 SLP243 T00110011 10028 20000 52025
AMW,2017-04-01 06:55,M,M,M,0.00,0.00,M,30.24,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011155Z AUTO 00000KT 7SM CLR A3024 RMK MADISHF
AMW,2017-04-01 07:00,M,M,M,0.00,0.00,M,30.24,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011200Z AUTO 00000KT 8SM CLR A3024 RMK MADISHF
AMW,2017-04-01 07:05,M,M,M,0.00,0.00,M,30.24,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011205Z AUTO 00000KT 7SM CLR A3024 RMK MADISHF
AMW,2017-04-01 07:10,M,M,M,0.00,0.00,M,30.24,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011210Z AUTO 00000KT 6SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:15,M,M,M,0.00,0.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011215Z AUTO 00000KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:20,M,M,M,0.00,0.00,M,30.24,M,4.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011220Z AUTO 00000KT 4SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:25,M,M,M,0.00,0.00,M,30.24,M,4.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011225Z AUTO 00000KT 4SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:30,M,M,M,0.00,0.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011230Z AUTO 00000KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:35,M,M,M,0.00,0.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011235Z AUTO 00000KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:40,M,M,M,0.00,0.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011240Z AUTO 00000KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:45,M,M,M,0.00,0.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011245Z AUTO 00000KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:50,M,M,M,10.00,3.00,M,30.24,M,5.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011250Z AUTO 01003KT 5SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 07:53,35.10,35.10,100.00,10.00,3.00,0.00,30.24,1024.60,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011253Z AUTO 01003KT 6SM BR CLR 02/02 A3024 RMK AO2 SLP246 T00170017
AMW,2017-04-01 07:55,M,M,M,10.00,3.00,M,30.24,M,6.00,M,CLR,M,M,M,M,M,M,M,BR,KAMW 011255Z AUTO 01003KT 6SM BR CLR A3024 RMK MADISHF
AMW,2017-04-01 08:00,M,M,M,350.00,3.00,M,30.24,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011300Z AUTO 35003KT 7SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:05,M,M,M,0.00,0.00,M,30.24,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011305Z AUTO 00000KT 7SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:10,M,M,M,0.00,0.00,M,30.25,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011310Z AUTO 00000KT 7SM CLR A3025 RMK MADISHF
AMW,2017-04-01 08:15,M,M,M,340.00,3.00,M,30.25,M,7.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011315Z AUTO 34003KT 7SM CLR A3025 RMK MADISHF
AMW,2017-04-01 08:20,M,M,M,340.00,4.00,M,30.24,M,8.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011320Z AUTO 34004KT 8SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:25,M,M,M,350.00,4.00,M,30.24,M,9.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011325Z AUTO 35004KT 9SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:30,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011330Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:35,M,M,M,350.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011335Z AUTO 35004KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-01 08:40,M,M,M,340.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011340Z AUTO 34003KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 08:45,M,M,M,350.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011345Z AUTO 35003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-01 08:50,M,M,M,360.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011350Z AUTO 36003KT 10SM CLR A3023 RMK MADISHF
AMW,2017-04-01 08:53,41.00,37.90,88.62,350.00,3.00,0.00,30.24,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011353Z AUTO 35003KT 10SM CLR 05/03 A3024 RMK AO2 SLP243 T00500033
AMW,2017-04-01 08:55,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011355Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:00,M,M,M,0.00,0.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011400Z AUTO 00000KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:05,M,M,M,340.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011405Z AUTO 34003KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:10,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011410Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:15,M,M,M,360.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011415Z AUTO 36004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:20,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011420Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:25,M,M,M,350.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011425Z AUTO 35005KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:30,M,M,M,350.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011430Z AUTO 35004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:35,M,M,M,340.00,3.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011435Z AUTO 34003KT 10SM CLR A3024 RMK VRB03KT  MADISHF
AMW,2017-04-01 09:40,M,M,M,360.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011440Z AUTO 36004KT 10SM CLR A3024 RMK MADISHF
AMW,2017-04-01 09:45,M,M,M,360.00,5.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011445Z AUTO 36005KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-01 09:50,M,M,M,360.00,4.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011450Z AUTO 36004KT 10SM CLR A3025 RMK MADISHF
AMW,2017-04-01 09:53,46.00,39.90,79.13,340.00,3.00,0.00,30.25,1024.60,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011453Z AUTO 34003KT 10SM CLR 08/04 A3025 RMK AO2 SLP246 T00780044 53004
AMW,2017-04-01 09:55,M,M,M,10.00,3.00,M,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 011455Z AUTO 01003KT 10SM CLR A3025 RMK VRB03KT  MADISHF
