#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-06 00:00:00-05:00 2017-04-07 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
AMW,2017-04-06 08:10,M,M,M,340.00,13.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061310Z AUTO 34013KT 10SM CLR A3011 RMK MADISHF
AMW,2017-04-06 08:15,M,M,M,340.00,13.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061315Z AUTO 34013KT 10SM CLR A3011 RMK MADISHF
AMW,2017-04-06 08:20,M,M,M,340.00,11.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061320Z AUTO 34011KT 10SM CLR A3011 RMK MADISHF
AMW,2017-04-06 08:25,M,M,M,340.00,14.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061325Z AUTO 34014KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:30,M,M,M,340.00,13.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061330Z AUTO 34013KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:35,M,M,M,340.00,12.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061335Z AUTO 34012KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:40,M,M,M,340.00,12.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061340Z AUTO 34012KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:45,M,M,M,340.00,10.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061345Z AUTO 34010KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:50,M,M,M,350.00,11.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061350Z AUTO 35011KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 08:53,41.00,32.00,70.08,350.00,13.00,0.00,30.12,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061353Z AUTO 35013KT 10SM CLR 05/00 A3012 RMK AO2 SLP204 T00500000
AMW,2017-04-06 08:55,M,M,M,340.00,12.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061355Z AUTO 34012KT 10SM CLR A3012 RMK MADISHF
AMW,2017-04-06 09:00,M,M,M,340.00,11.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061400Z AUTO 34011KT 10SM CLR A3013 RMK MADISHF
AMW,2017-04-06 09:05,M,M,M,350.00,10.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061405Z AUTO 35010KT 10SM CLR A3013 RMK MADISHF
AMW,2017-04-06 09:10,M,M,M,340.00,13.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061410Z AUTO 34013KT 10SM CLR A3013 RMK MADISHF
AMW,2017-04-06 09:15,M,M,M,330.00,11.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061415Z AUTO 33011KT 10SM CLR A3013 RMK MADISHF
AMW,2017-04-06 09:20,M,M,M,340.00,13.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061420Z AUTO 34013KT 10SM CLR A3013 RMK MADISHF
AMW,2017-04-06 09:25,M,M,M,330.00,12.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061425Z AUTO 33012KT 10SM CLR A3014 RMK MADISHF
AMW,2017-04-06 09:30,M,M,M,350.00,11.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061430Z AUTO 35011KT 10SM CLR A3014 RMK MADISHF
AMW,2017-04-06 09:35,M,M,M,350.00,11.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061435Z AUTO 35011KT 10SM CLR A3014 RMK MADISHF
AMW,2017-04-06 09:40,M,M,M,350.00,10.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061440Z AUTO 35010KT 10SM CLR A3014 RMK MADISHF
AMW,2017-04-06 09:45,M,M,M,360.00,13.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KAMW 061445Z AUTO 36013KT 10SM CLR A3014 RMK MADISHF
