#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-07 00:00:00-05:00 2017-04-08 00:00:00-05:00
#DEBUG: Time Zone     -> America/Chicago
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
DSM,2017-04-07 02:40,M,M,M,270.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070740Z AUTO 27003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 02:45,M,M,M,260.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070745Z AUTO 26003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 02:50,M,M,M,270.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070750Z AUTO 27004KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 02:54,35.10,27.00,72.04,280.00,4.00,0.00,30.21,1023.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,KDSM 070754Z 28004KT 10SM FEW250 02/M03 A3021 RMK AO2 SLP235 T00171028
DSM,2017-04-07 02:55,M,M,M,280.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070755Z AUTO 28004KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:00,M,M,M,270.00,6.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070800Z AUTO 27006KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 03:05,M,M,M,280.00,5.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070805Z AUTO 28005KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 03:10,M,M,M,290.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070810Z AUTO 29004KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 03:15,M,M,M,280.00,4.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070815Z AUTO 28004KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 03:20,M,M,M,280.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070820Z AUTO 28003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 03:25,M,M,M,300.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070825Z AUTO 30003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:30,M,M,M,310.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070830Z AUTO 31003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:35,M,M,M,320.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070835Z AUTO 32003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:40,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070840Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:45,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070845Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:50,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070850Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 03:54,37.90,28.00,67.20,0.00,0.00,0.00,30.21,1023.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,KDSM 070854Z 00000KT 10SM FEW250 03/M02 A3021 RMK AO2 SLP234 T00331022 51004
DSM,2017-04-07 03:55,M,M,M,330.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070855Z AUTO 33003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:00,M,M,M,310.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070900Z AUTO 31003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:05,M,M,M,300.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070905Z AUTO 30004KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:10,M,M,M,290.00,4.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070910Z AUTO 29004KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:15,M,M,M,300.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070915Z AUTO 30003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 04:20,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070920Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:25,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070925Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:30,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070930Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:35,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070935Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:40,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070940Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:45,M,M,M,310.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070945Z AUTO 31003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:50,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070950Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 04:54,36.00,28.00,72.43,0.00,0.00,0.00,30.21,1023.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,KDSM 070954Z 00000KT 10SM FEW250 02/M02 A3021 RMK AO2 SLP235 T00221022
DSM,2017-04-07 04:55,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 070955Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:00,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071000Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:05,M,M,M,320.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071005Z AUTO 32003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:10,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071010Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:15,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071015Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:20,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071020Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:25,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071025Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:30,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071030Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:35,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071035Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:40,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071040Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:45,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071045Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:50,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071050Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 05:54,34.00,27.00,75.26,290.00,3.00,0.00,30.21,1023.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,KDSM 071054Z 29003KT 10SM FEW250 01/M03 A3021 RMK AO2 SLP235 T00111028
DSM,2017-04-07 05:55,M,M,M,290.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071055Z AUTO 29003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 06:00,M,M,M,0.00,0.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071100Z AUTO 00000KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 06:05,M,M,M,300.00,3.00,M,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071105Z AUTO 30003KT 10SM CLR A3021 RMK MADISHF
DSM,2017-04-07 06:10,M,M,M,310.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071110Z AUTO 31003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:15,M,M,M,290.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071115Z AUTO 29003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:20,M,M,M,290.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071120Z AUTO 29003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:25,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071125Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:30,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071130Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:35,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071135Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:40,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071140Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:45,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071145Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:50,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071150Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 06:54,34.00,28.90,81.37,0.00,0.00,0.00,30.22,1023.80,10.00,M,FEW,SCT,M,M,25000.00,30000.00,M,M,M,KDSM 071154Z 00000KT 10SM FEW250 SCT300 01/M02 A3022 RMK AO2 SLP238 T00111017 10061 21006 53003
DSM,2017-04-07 06:55,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071155Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:00,M,M,M,10.00,3.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071200Z AUTO 01003KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:05,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071205Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:10,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071210Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:15,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071215Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:20,M,M,M,0.00,0.00,M,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071220Z AUTO 00000KT 10SM CLR A3022 RMK MADISHF
DSM,2017-04-07 07:25,M,M,M,280.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071225Z AUTO 28003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:30,M,M,M,300.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071230Z AUTO 30003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:35,M,M,M,320.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071235Z AUTO 32003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:40,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071240Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:45,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071245Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:50,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071250Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 07:54,34.00,28.90,81.37,280.00,3.00,0.00,30.23,1024.30,10.00,M,FEW,FEW,M,M,25000.00,30000.00,M,M,M,KDSM 071254Z 28003KT 10SM FEW250 FEW300 01/M02 A3023 RMK AO2 SLP243 T00111017
DSM,2017-04-07 07:55,M,M,M,280.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071255Z AUTO 28003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:00,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071300Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:05,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071305Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:10,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071310Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:15,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071315Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:20,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071320Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:25,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071325Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:30,M,M,M,150.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071330Z AUTO 15003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:35,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071335Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:40,M,M,M,0.00,0.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071340Z AUTO 00000KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:45,M,M,M,170.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071345Z AUTO 17003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 08:50,M,M,M,160.00,4.00,M,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,KDSM 071350Z AUTO 16004KT 10SM A3023 RMK MADISHF
DSM,2017-04-07 08:54,44.10,28.90,54.85,160.00,3.00,0.00,30.23,1024.10,10.00,M,FEW,FEW,M,M,25000.00,30000.00,M,M,M,KDSM 071354Z 16003KT 10SM FEW250 FEW300 07/M02 A3023 RMK AO2 SLP241 T00671017
DSM,2017-04-07 08:55,M,M,M,150.00,4.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071355Z AUTO 15004KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:00,M,M,M,190.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071400Z AUTO 19003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:05,M,M,M,200.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071405Z AUTO 20003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:10,M,M,M,180.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071410Z AUTO 18003KT 10SM CLR A3023 RMK VRB03KT  MADISHF
DSM,2017-04-07 09:15,M,M,M,160.00,3.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071415Z AUTO 16003KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:20,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071420Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:25,M,M,M,130.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071425Z AUTO 13005KT 10SM CLR A3024 RMK MADISHF
DSM,2017-04-07 09:30,M,M,M,150.00,4.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071430Z AUTO 15004KT 10SM CLR A3024 RMK MADISHF
DSM,2017-04-07 09:35,M,M,M,120.00,5.00,M,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071435Z AUTO 12005KT 10SM CLR A3024 RMK MADISHF
DSM,2017-04-07 09:40,M,M,M,120.00,7.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071440Z AUTO 12007KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:45,M,M,M,130.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071445Z AUTO 13005KT 10SM CLR A3023 RMK MADISHF
DSM,2017-04-07 09:50,M,M,M,120.00,5.00,M,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,KDSM 071450Z AUTO 12005KT 10SM A3023 RMK VRB05KT  MADISHF
DSM,2017-04-07 09:54,46.90,19.00,32.59,140.00,6.00,0.00,30.23,1024.10,10.00,M,FEW,SCT,M,M,25000.00,30000.00,M,M,M,KDSM 071454Z 14006KT 10SM FEW250 SCT300 08/M07 A3023 RMK AO2 SLP241 T00831072 51004
DSM,2017-04-07 09:55,M,M,M,140.00,5.00,M,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KDSM 071455Z AUTO 14005KT 10SM CLR A3023 RMK MADISHF
